subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,Analysis End Date,Start Date (SOM),Month Span,Month Number,Active Month
S-c67b80,A-eb2fdc,2024-02-24,null,Pro,31,1519,18228,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-02-01,11,6,2024-07-01
S-c67b80,A-eb2fdc,2024-02-24,null,Pro,31,1519,18228,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-02-01,11,7,2024-08-01
S-c67b80,A-eb2fdc,2024-02-24,null,Pro,31,1519,18228,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-02-01,11,8,2024-09-01
S-c67b80,A-eb2fdc,2024-02-24,null,Pro,31,1519,18228,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-02-01,11,9,2024-10-01
S-c67b80,A-eb2fdc,2024-02-24,null,Pro,31,1519,18228,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-02-01,11,10,2024-11-01
S-c67b80,A-eb2fdc,2024-02-24,null,Pro,31,1519,18228,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-02-01,11,11,2024-12-01
S-5d68fb,A-5f2961,2024-12-02,null,Pro,49,2401,28812,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-12-01,1,1,2024-12-01
S-fc9cc3,A-9b9fe9,2024-01-01,null,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,1,2024-01-01
S-fc9cc3,A-9b9fe9,2024-01-01,null,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,2,2024-02-01
S-fc9cc3,A-9b9fe9,2024-01-01,null,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,3,2024-03-01
S-fc9cc3,A-9b9fe9,2024-01-01,null,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,4,2024-04-01
S-fc9cc3,A-9b9fe9,2024-01-01,null,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,5,2024-05-01
S-fc9cc3,A-9b9fe9,2024-01-01,null,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,6,2024-06-01
S-fc9cc3,A-9b9fe9,2024-01-01,null,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,7,2024-07-01
S-fc9cc3,A-9b9fe9,2024-01-01,null,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,8,2024-08-01
S-fc9cc3,A-9b9fe9,2024-01-01,null,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,9,2024-09-01
S-fc9cc3,A-9b9fe9,2024-01-01,null,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,10,2024-10-01
S-fc9cc3,A-9b9fe9,2024-01-01,null,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,11,2024-11-01
S-fc9cc3,A-9b9fe9,2024-01-01,null,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,12,2024-12-01
S-17f71d,A-e40f45,2024-05-15,null,Pro,44,2156,25872,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-05-01,8,1,2024-05-01
S-17f71d,A-e40f45,2024-05-15,null,Pro,44,2156,25872,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-05-01,8,2,2024-06-01
S-17f71d,A-e40f45,2024-05-15,null,Pro,44,2156,25872,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-05-01,8,3,2024-07-01
S-17f71d,A-e40f45,2024-05-15,null,Pro,44,2156,25872,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-05-01,8,4,2024-08-01
S-17f71d,A-e40f45,2024-05-15,null,Pro,44,2156,25872,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-05-01,8,5,2024-09-01
S-17f71d,A-e40f45,2024-05-15,null,Pro,44,2156,25872,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-05-01,8,6,2024-10-01
S-17f71d,A-e40f45,2024-05-15,null,Pro,44,2156,25872,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-05-01,8,7,2024-11-01
S-17f71d,A-e40f45,2024-05-15,null,Pro,44,2156,25872,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-05-01,8,8,2024-12-01
S-b042d9,A-0e966d,2024-11-15,null,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-11-01,2,1,2024-11-01
S-b042d9,A-0e966d,2024-11-15,null,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-11-01,2,2,2024-12-01
S-9c4bcd,A-a7bd4b,2024-05-14,null,Pro,5,245,2940,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-05-01,8,1,2024-05-01
S-9c4bcd,A-a7bd4b,2024-05-14,null,Pro,5,245,2940,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-05-01,8,2,2024-06-01
S-9c4bcd,A-a7bd4b,2024-05-14,null,Pro,5,245,2940,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-05-01,8,3,2024-07-01
S-9c4bcd,A-a7bd4b,2024-05-14,null,Pro,5,245,2940,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-05-01,8,4,2024-08-01
S-9c4bcd,A-a7bd4b,2024-05-14,null,Pro,5,245,2940,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-05-01,8,5,2024-09-01
S-9c4bcd,A-a7bd4b,2024-05-14,null,Pro,5,245,2940,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-05-01,8,6,2024-10-01
S-9c4bcd,A-a7bd4b,2024-05-14,null,Pro,5,245,2940,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-05-01,8,7,2024-11-01
S-9c4bcd,A-a7bd4b,2024-05-14,null,Pro,5,245,2940,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-05-01,8,8,2024-12-01
S-4f91d0,A-7f8241,2024-10-12,null,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-10-01,3,1,2024-10-01
S-4f91d0,A-7f8241,2024-10-12,null,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-10-01,3,2,2024-11-01
S-4f91d0,A-7f8241,2024-10-12,null,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-10-01,3,3,2024-12-01
S-672f1b,A-eafc6e,2023-08-08,null,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-08-01,17,1,2023-08-01
S-672f1b,A-eafc6e,2023-08-08,null,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-08-01,17,2,2023-09-01
S-672f1b,A-eafc6e,2023-08-08,null,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-08-01,17,3,2023-10-01
S-672f1b,A-eafc6e,2023-08-08,null,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-08-01,17,4,2023-11-01
S-672f1b,A-eafc6e,2023-08-08,null,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-08-01,17,5,2023-12-01
S-672f1b,A-eafc6e,2023-08-08,null,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-08-01,17,6,2024-01-01
S-672f1b,A-eafc6e,2023-08-08,null,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-08-01,17,7,2024-02-01
S-672f1b,A-eafc6e,2023-08-08,null,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-08-01,17,8,2024-03-01
S-672f1b,A-eafc6e,2023-08-08,null,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-08-01,17,9,2024-04-01
S-672f1b,A-eafc6e,2023-08-08,null,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-08-01,17,10,2024-05-01
S-672f1b,A-eafc6e,2023-08-08,null,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-08-01,17,11,2024-06-01
S-672f1b,A-eafc6e,2023-08-08,null,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-08-01,17,12,2024-07-01
S-672f1b,A-eafc6e,2023-08-08,null,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-08-01,17,13,2024-08-01
S-672f1b,A-eafc6e,2023-08-08,null,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-08-01,17,14,2024-09-01
S-672f1b,A-eafc6e,2023-08-08,null,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-08-01,17,15,2024-10-01
S-672f1b,A-eafc6e,2023-08-08,null,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-08-01,17,16,2024-11-01
S-672f1b,A-eafc6e,2023-08-08,null,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-08-01,17,17,2024-12-01
S-101201,A-d49cc5,2024-02-13,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-02-01,11,1,2024-02-01
S-101201,A-d49cc5,2024-02-13,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-02-01,11,2,2024-03-01
S-101201,A-d49cc5,2024-02-13,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-02-01,11,3,2024-04-01
S-101201,A-d49cc5,2024-02-13,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-02-01,11,4,2024-05-01
S-101201,A-d49cc5,2024-02-13,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-02-01,11,5,2024-06-01
S-101201,A-d49cc5,2024-02-13,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-02-01,11,6,2024-07-01
S-101201,A-d49cc5,2024-02-13,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-02-01,11,7,2024-08-01
S-101201,A-d49cc5,2024-02-13,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-02-01,11,8,2024-09-01
S-101201,A-d49cc5,2024-02-13,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-02-01,11,9,2024-10-01
S-101201,A-d49cc5,2024-02-13,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-02-01,11,10,2024-11-01
S-101201,A-d49cc5,2024-02-13,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-02-01,11,11,2024-12-01
S-eea643,A-54ecc2,2024-10-30,null,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-10-01,3,1,2024-10-01
S-eea643,A-54ecc2,2024-10-30,null,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-10-01,3,2,2024-11-01
S-eea643,A-54ecc2,2024-10-30,null,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-10-01,3,3,2024-12-01
S-5f9a67,A-6da850,2023-12-04,null,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,1,2023-12-01
S-5f9a67,A-6da850,2023-12-04,null,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,2,2024-01-01
S-5f9a67,A-6da850,2023-12-04,null,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,3,2024-02-01
S-5f9a67,A-6da850,2023-12-04,null,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,4,2024-03-01
S-5f9a67,A-6da850,2023-12-04,null,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,5,2024-04-01
S-5f9a67,A-6da850,2023-12-04,null,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,6,2024-05-01
S-5f9a67,A-6da850,2023-12-04,null,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,7,2024-06-01
S-5f9a67,A-6da850,2023-12-04,null,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,8,2024-07-01
S-5f9a67,A-6da850,2023-12-04,null,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,9,2024-08-01
S-5f9a67,A-6da850,2023-12-04,null,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,10,2024-09-01
S-5f9a67,A-6da850,2023-12-04,null,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,11,2024-10-01
S-5f9a67,A-6da850,2023-12-04,null,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,12,2024-11-01
S-5f9a67,A-6da850,2023-12-04,null,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,13,2024-12-01
S-d97c5f,A-533452,2024-11-25,null,Pro,101,4949,59388,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-11-01,2,1,2024-11-01
S-d97c5f,A-533452,2024-11-25,null,Pro,101,4949,59388,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-11-01,2,2,2024-12-01
S-a74462,A-7c83a1,2024-05-14,null,Pro,48,2352,28224,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-05-01,8,1,2024-05-01
S-a74462,A-7c83a1,2024-05-14,null,Pro,48,2352,28224,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-05-01,8,2,2024-06-01
S-a74462,A-7c83a1,2024-05-14,null,Pro,48,2352,28224,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-05-01,8,3,2024-07-01
S-a74462,A-7c83a1,2024-05-14,null,Pro,48,2352,28224,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-05-01,8,4,2024-08-01
S-a74462,A-7c83a1,2024-05-14,null,Pro,48,2352,28224,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-05-01,8,5,2024-09-01
S-a74462,A-7c83a1,2024-05-14,null,Pro,48,2352,28224,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-05-01,8,6,2024-10-01
S-a74462,A-7c83a1,2024-05-14,null,Pro,48,2352,28224,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-05-01,8,7,2024-11-01
S-a74462,A-7c83a1,2024-05-14,null,Pro,48,2352,28224,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-05-01,8,8,2024-12-01
S-02ec76,A-e60f9d,2024-09-17,null,Pro,29,1421,17052,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-09-01,4,1,2024-09-01
S-02ec76,A-e60f9d,2024-09-17,null,Pro,29,1421,17052,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-09-01,4,2,2024-10-01
S-02ec76,A-e60f9d,2024-09-17,null,Pro,29,1421,17052,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-09-01,4,3,2024-11-01
S-02ec76,A-e60f9d,2024-09-17,null,Pro,29,1421,17052,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-09-01,4,4,2024-12-01
S-d1c9e3,A-075038,2024-01-09,null,Basic,17,323,3876,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,1,2024-01-01
S-d1c9e3,A-075038,2024-01-09,null,Basic,17,323,3876,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,2,2024-02-01
S-d1c9e3,A-075038,2024-01-09,null,Basic,17,323,3876,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,3,2024-03-01
S-d1c9e3,A-075038,2024-01-09,null,Basic,17,323,3876,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,4,2024-04-01
S-d1c9e3,A-075038,2024-01-09,null,Basic,17,323,3876,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,5,2024-05-01
S-d1c9e3,A-075038,2024-01-09,null,Basic,17,323,3876,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,6,2024-06-01
S-d1c9e3,A-075038,2024-01-09,null,Basic,17,323,3876,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,7,2024-07-01
S-d1c9e3,A-075038,2024-01-09,null,Basic,17,323,3876,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,8,2024-08-01
S-d1c9e3,A-075038,2024-01-09,null,Basic,17,323,3876,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,9,2024-09-01
S-d1c9e3,A-075038,2024-01-09,null,Basic,17,323,3876,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,10,2024-10-01
S-d1c9e3,A-075038,2024-01-09,null,Basic,17,323,3876,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,11,2024-11-01
S-d1c9e3,A-075038,2024-01-09,null,Basic,17,323,3876,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-01-01,12,12,2024-12-01
S-51d8db,A-cc1d8d,2024-12-30,null,Enterprise,6,1194,14328,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-12-01,1,1,2024-12-01
S-c3c85e,A-271f46,2024-10-31,null,Basic,38,722,8664,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-10-01,3,1,2024-10-01
S-c3c85e,A-271f46,2024-10-31,null,Basic,38,722,8664,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-10-01,3,2,2024-11-01
S-c3c85e,A-271f46,2024-10-31,null,Basic,38,722,8664,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-10-01,3,3,2024-12-01
S-44a646,A-1e1b80,2023-12-26,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,1,2023-12-01
S-44a646,A-1e1b80,2023-12-26,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,2,2024-01-01
S-44a646,A-1e1b80,2023-12-26,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,3,2024-02-01
S-44a646,A-1e1b80,2023-12-26,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,4,2024-03-01
S-44a646,A-1e1b80,2023-12-26,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,5,2024-04-01
S-44a646,A-1e1b80,2023-12-26,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,6,2024-05-01
S-44a646,A-1e1b80,2023-12-26,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,7,2024-06-01
S-44a646,A-1e1b80,2023-12-26,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,8,2024-07-01
S-44a646,A-1e1b80,2023-12-26,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,9,2024-08-01
S-44a646,A-1e1b80,2023-12-26,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,10,2024-09-01
S-44a646,A-1e1b80,2023-12-26,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,11,2024-10-01
S-44a646,A-1e1b80,2023-12-26,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,12,2024-11-01
S-44a646,A-1e1b80,2023-12-26,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-12-01,13,13,2024-12-01
S-431c03,A-e4bf56,2024-12-02,2024-12-19,Enterprise,37,7363,88356,FALSE,FALSE,FALSE,TRUE,Monthly,Renews Automatically,2024-12-19,2024-12-01,1,1,2024-12-01
S-4f0027,A-ff79f2,2024-12-31,2024-12-31,Enterprise,19,3781,45372,FALSE,FALSE,FALSE,TRUE,Annual,Renews Automatically,2024-12-31,2024-12-01,1,1,2024-12-01
S-396a84,A-5b4ebb,2024-10-23,2024-11-27,Basic,21,399,4788,FALSE,FALSE,FALSE,TRUE,Monthly,Manual Renewal,2024-11-27,2024-10-01,2,1,2024-10-01
S-396a84,A-5b4ebb,2024-10-23,2024-11-27,Basic,21,399,4788,FALSE,FALSE,FALSE,TRUE,Monthly,Manual Renewal,2024-11-27,2024-10-01,2,2,2024-11-01
S-259804,A-d4ac0e,2024-10-01,null,Basic,28,532,6384,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-10-01,3,1,2024-10-01
S-259804,A-d4ac0e,2024-10-01,null,Basic,28,532,6384,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-10-01,3,2,2024-11-01
S-259804,A-d4ac0e,2024-10-01,null,Basic,28,532,6384,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-10-01,3,3,2024-12-01
S-33e40e,A-86cdb4,2024-10-10,2024-12-29,Enterprise,2,398,4776,FALSE,FALSE,FALSE,TRUE,Annual,Renews Automatically,2024-12-29,2024-10-01,3,1,2024-10-01
S-33e40e,A-86cdb4,2024-10-10,2024-12-29,Enterprise,2,398,4776,FALSE,FALSE,FALSE,TRUE,Annual,Renews Automatically,2024-12-29,2024-10-01,3,2,2024-11-01
S-33e40e,A-86cdb4,2024-10-10,2024-12-29,Enterprise,2,398,4776,FALSE,FALSE,FALSE,TRUE,Annual,Renews Automatically,2024-12-29,2024-10-01,3,3,2024-12-01
S-bbafad,A-854864,2024-12-27,2024-12-30,Basic,20,380,4560,FALSE,FALSE,FALSE,TRUE,Annual,Renews Automatically,2024-12-30,2024-12-01,1,1,2024-12-01
S-11e29d,A-71615e,2024-10-13,null,Basic,32,608,7296,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-10-01,3,1,2024-10-01
S-11e29d,A-71615e,2024-10-13,null,Basic,32,608,7296,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-10-01,3,2,2024-11-01
S-11e29d,A-71615e,2024-10-13,null,Basic,32,608,7296,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-10-01,3,3,2024-12-01
S-1feff8,A-5fe118,2024-12-06,null,Enterprise,39,7761,93132,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-12-01,1,1,2024-12-01
S-61e86c,A-39ddf4,2024-12-07,null,Enterprise,40,7960,95520,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-12-01,1,1,2024-12-01
S-af41f0,A-e83938,2024-06-27,null,Basic,2,38,456,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-06-01,7,1,2024-06-01
S-af41f0,A-e83938,2024-06-27,null,Basic,2,38,456,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-06-01,7,2,2024-07-01
S-af41f0,A-e83938,2024-06-27,null,Basic,2,38,456,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-06-01,7,3,2024-08-01
S-af41f0,A-e83938,2024-06-27,null,Basic,2,38,456,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-06-01,7,4,2024-09-01
S-af41f0,A-e83938,2024-06-27,null,Basic,2,38,456,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-06-01,7,5,2024-10-01
S-af41f0,A-e83938,2024-06-27,null,Basic,2,38,456,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-06-01,7,6,2024-11-01
